id	Fu	Ag	Ex	Re	Vi
0	5.057366453246896	5.118473179523123	6.110003335522466	10.555825258777633	23.158331772929884
1	8.918666717610026	12.379225036132063	8.903720432258497	4.224421856460518	15.573965957538892
2	1.1473110644318623	12.438829903492579	7.4678152158712825	17.938255991798993	11.007787824405282
3	2.6725556533534065	9.191682553655866	9.301695089731398	16.975319973726588	11.858746729532738
4	16.314929557611272	15.40940898085728	1.4176976386540572	5.7339179027975495	11.124045920079842
5	8.738213073023807	4.405175710810817	13.835708650687405	14.372188410960213	8.648714154517764
6	4.631849759987948	14.329740069223327	15.042319598454473	9.016945334786271	6.97914523754799
7	9.100904582142766	8.508103283060374	9.088159959425976	10.929391032285059	12.373441143085827
8	8.125089877416675	11.882385743901686	5.407676157236019	20.560711358915903	4.024136862529717
9	17.291509093738892	1.3600297386051066	1.6980774245599262	12.941951449651459	16.708432293444613
10	8.019871527632585	10.133326652833452	0.4518015927411084	21.580997631966333	9.814002594826519
11	4.078131163406534	10.564754309555235	16.639783658561594	8.217675369542901	10.499655498933732
12	1.0831745491201579	17.809467301847995	6.516166419821699	14.427419319361027	10.163772409849122
13	3.3850170480649258	13.442823886506783	7.504895536757926	11.59112996842672	14.076133560243647
14	12.060075736235536	19.85110496392946	1.945969251968273	11.44151932800846	4.70133071985827
15	0.8149494891375403	4.606963887573295	18.16767652927772	13.428317487308407	12.982092606703047
16	4.480113376620067	9.319203129803663	11.243632325607598	14.76402719904863	10.193023968920038
17	10.173392944697685	1.1255493660931726	23.34973666762579	14.2849132341197	1.06640778746366
18	6.447043303504574	14.150923662331047	0.7911418185889308	18.028992667959155	10.581898547616296
19	5.040994612343939	16.86388567669543	6.7728684138198965	16.802265307110694	4.519985990030045
20	15.165027306017418	2.5035030203898994	13.413156687886875	5.043418785577881	13.874894200127931
21	10.519390129305714	21.512053699115828	7.7181085968964505	3.341635969295248	6.908811605386758
22	10.563588409866565	4.689157128912671	3.635990677965637	20.291597973900178	10.819665809354952
23	2.9558917087582293	7.110712909000167	14.921164769379299	13.64911324827497	11.363117364587335
24	11.614958702503367	14.743005404835555	1.1877972599471103	8.62462598176824	13.82961265094573
25	11.561311370073271	5.246968515656122	2.0221509519965086	23.692226819907823	7.477342342366277
26	3.2490390997553993	10.564126173105384	5.452536985259049	21.069109156735234	9.66518858514494
27	11.66954778217857	19.81803055777792	10.01611695872606	0.5285535092857893	7.967751192031658
28	6.615441700526694	3.440862032181116	6.247741639469549	15.411155768720771	18.28479885910187
29	7.734343196750192	16.08311792249616	8.038291600708801	5.004393914215821	13.139853365829023
30	7.643462874004741	8.091291503028064	13.072190153651695	11.943841692902941	9.24921377641256
31	7.2293709671354165	12.495956866239677	9.489535013648085	15.71823003402502	5.066907118951804
32	10.966238938045192	5.095883528787067	18.34131304382353	9.242015269360268	6.354549219983953
33	11.58588996493823	9.069879344426791	10.354436418875132	10.579352874717415	8.410441397042433
34	2.9519580322559174	19.20257686280536	17.519584935337004	8.247658506551556	2.07822166305017
35	13.766920307103181	2.2067864623128073	6.995335478931932	14.057255109008032	12.973702642644051
36	9.089322847456868	6.355012120248354	15.886592070472428	9.02881763884348	9.640255322978872
37	11.593248597518727	9.286174072155715	7.266047177860186	8.270185109152788	13.58434504331259
38	2.9718390584601466	17.558212779849338	18.68311857581824	5.301751421752713	5.485078164119552
39	11.484822016031705	6.334309146438102	6.253549758034878	14.820296196198948	11.107022883296368
40	14.107439499457417	13.250708216668535	6.561661742191957	0.4917664013610672	15.58842414032103
41	12.207502469083067	12.944379431404506	13.94943596317866	0.03408997606457605	10.864592160269195
42	8.353240874961251	9.594670995061035	8.108332226634188	13.046554047581939	10.897201855761589
43	11.2325620206464	15.136482885730503	1.1459265052640941	15.910111143207118	6.574917445151888
44	16.990386254584568	14.403536078982272	6.811063758899105	8.224491642790616	3.5705222647434405
45	5.022722217207826	14.53500430810301	16.903186648458966	9.685280038820611	3.85380678740959
46	12.978617610067316	12.865103789309277	9.024178486287605	1.6644955187682131	13.46760459556759
47	19.647402880388025	3.896071332011849	11.014292648841268	14.557145974336404	0.8850871644224455
48	12.135962977231538	20.52180588833907	9.566672501934702	7.559347927110973	0.21621070538371592
49	8.712507622355602	15.056774882003701	8.217624334518712	6.776192898464359	11.236900262657626
50	16.329814308934072	2.3085476161820226	9.643474305089386	15.292842501017077	6.4253212687774415
51	6.527752889084119	22.68060199260721	12.52784233358322	1.0452045905703815	7.218598194155069
52	2.6268657753550055	6.603097518419605	15.18542895331253	11.132510266925172	14.452097485987688
53	1.3763448972357335	20.604865442179072	0.2979771067120749	9.826406978285961	17.89440557558715
54	12.437498767550618	10.180120944063246	5.985054116183042	10.422197246454239	10.975128925748848
55	3.33191697413432	1.5504758078488508	19.996595474575763	18.357589428155876	6.763422315285191
56	14.050920035506508	6.946666290771891	12.340676702421659	14.662383701911537	1.9993532693884093
57	13.680397527001539	3.0094302566708095	13.587961353374535	10.872012544378036	8.850198318575078
58	15.450999692325786	11.329732451181577	12.060226950701736	1.9230395681028496	9.236001337688055
59	14.659481084098486	12.045486697544183	3.286974261703614	4.186674048896327	15.821383907757381
60	9.340114697095272	9.407320104260643	7.559128586247842	11.275873062452394	12.417563549943848
61	16.310653244842484	1.4325831607771835	12.960270579865012	2.3450275505293314	16.951465463985986
62	7.986206148772913	12.865890078572463	6.1650709117249205	6.185326586622385	16.797506274307317
63	15.89965566057385	19.907539541477448	6.620423964453027	5.78697024329331	1.7854105902023671
64	0.9344041242228303	25.213070367521986	16.182336976102583	2.7881180193669515	4.88207051278564
65	13.279519561718633	9.821133418754696	10.004580140559707	13.275620446321627	3.619146432645342
66	15.031860920247063	7.070429025692821	5.4286437962641365	14.104198320694161	8.364867937101812
67	7.413368299035473	14.570821362076721	12.339835604330496	11.329059353440156	4.346915381117149
68	16.20890258556132	12.707102839363383	9.57909976917122	7.252974589703422	4.251920216200653
69	3.9453987440279827	14.217321804029782	14.060538256320712	6.909573043865737	10.867168151755784
70	11.043839044849316	5.690896250778822	17.14214695892401	4.3512865489567805	11.771831196491075
71	5.345973654025389	4.223327610773697	9.449901941448614	13.722336118328501	17.258460675423798
72	11.85838720284829	11.907293769710401	9.907010543263457	11.400338260448793	4.926970223729061
73	7.6793713221109945	12.293003213845287	14.090143400652357	1.2957024977458527	14.641779565645509
74	21.174068724213093	0.5199803466545928	0.5925868357179505	0.6043204549862965	27.10904363842807
75	3.885640733597898	16.36386935686021	10.203970803221134	3.5154631751484615	16.031055931172304
76	0.9544153507693828	17.288875881345046	16.799698740608797	0.3299849583420708	14.627025068934705
77	13.249265141192732	7.118124948959812	0.3207249453119913	23.614175440850715	5.697709523684745
78	8.600360463637985	12.896828950790601	5.087390838429209	7.012153033114179	16.403266714028025
79	9.079518466196687	6.759648575712815	4.180229136498967	13.168891915419085	16.81171190617244
80	17.351635982985357	1.005848682132028	7.525517144404061	3.5067124870711104	20.610285703407452
81	13.641503873873768	11.806307008550931	7.528051549649494	8.37591618400245	8.648221383923351
82	16.233560961066935	13.084726472575356	8.306234101916338	0.39951560413847464	11.975962860302896
83	2.7182641204030857	2.751932464833157	20.82326584638171	19.044510823395523	4.662026744986532
84	4.595522943088015	2.247893294487638	21.373835999636462	4.2144415648192055	17.56830619796867
85	11.287010637011456	2.2511620080733588	13.04665037506896	10.581901448163483	12.83327553168274
86	8.28118615594563	18.175962029228533	0.7871643012889669	15.348015148020382	7.4076723655164916
87	6.339279987085048	15.9333480622063	12.858129108886095	3.1373121527136463	11.731930689108916
88	11.91138316637254	10.345883823092619	10.780178756934454	5.654548416210162	11.308005837390215
89	17.64793658511116	3.3354290775943958	14.98632592261093	5.807414142425743	8.222894272257781
90	17.972733669716188	8.089355375907239	0.07158244794195624	18.259500407923973	5.606828098510638
91	1.271325564312527	16.519245034777203	9.684650663498337	5.968715099291592	16.55606363812035
92	11.330442633454599	7.525384922016064	12.511103812305977	8.702333755762563	9.930734876460795
93	18.831778518568488	4.833301065236488	3.0420808296160895	3.3117966655576527	19.98104292102129
94	6.834317837878693	16.319147215427595	3.8512696612995154	4.69903337718559	18.296231908208604
95	5.695325573143785	3.8658163915015447	19.24765737019563	3.169444149686152	18.021756515472887
96	17.016179199934204	1.6229930590292918	10.416232363798542	3.4443419912661524	17.500253385971806
97	7.682493534214808	10.024197482847034	12.098012595392063	8.837883900394292	11.357412487151798
98	14.999490954695089	10.402413185158682	4.595755050860825	14.886837612654158	5.115503196631249
99	7.612201329586093	13.794386220409363	18.518452288780743	1.1780409935762057	8.896919167647601
100	1.0820753729798587	12.527847560474429	2.7937452580850173	13.277961299153034	20.318370509307666
101	4.54322000228923	10.852484990934826	15.663213961279705	12.341970713130173	6.599110332366066
102	0.6562552732436726	15.511903211792301	3.3401536532250162	12.785580849133623	17.706107012605393
103	7.047064908066233	7.316515064507291	4.884487919544518	17.027607189449867	13.724324918432096
104	8.924819645262094	12.690939996075997	6.763230323009472	8.438520955381284	13.18248908027115
105	14.928704241186953	5.796758885537574	20.740549270518304	6.675474056635288	1.8585135461218758
106	11.514206326016497	16.864284536854832	12.429995104076694	1.9731240852308465	7.218389947821129
107	4.562873095260993	11.175675436333892	7.875383026835412	15.663170077953556	10.722898363616146
108	6.653594930986799	10.784840207484512	7.495207437213512	11.598752559468322	13.467604864846857
109	17.17717922390436	12.260073332392166	6.982380718567179	5.667230523360553	7.913136201775737
110	14.67419393600382	22.165117632505044	7.912506205783269	0.82938873575201	4.41879348995586
111	7.723173160917453	28.716861405012235	8.240345301910661	0.8422414926759653	4.477378639483692
112	3.0601616566339622	2.889742751173706	13.673189596321333	7.871671852109678	22.505234143761317
113	11.823605843196457	8.09425839646173	5.888359681427209	19.77430118800377	4.419474890910841
114	11.670945809230906	6.907968231623746	1.5547469359189297	18.294106960744482	11.57223206248193
115	15.073418120594777	11.936490992555989	2.257810426596249	12.820161112284493	7.912119347968488
116	3.20898753704385	14.747728692494361	3.2219100423945415	8.303971978937234	20.517401749130006
117	11.267494723427147	8.255548666552771	11.404826706322565	14.446947329768168	4.625182573929347
118	6.639526327059351	7.42627487436675	11.111652095634165	12.481115184588703	12.341431518351028
119	12.67180161875743	4.868136634986145	9.573959738036049	15.811896697892834	7.074205310327539
120	6.041429163907765	10.15016202372879	20.961398327037752	8.500359211498207	4.3466512738274865
121	32.81003505098365	1.615868092294998	6.070786068896034	5.313407806103593	4.189902981721731
122	4.790235566325182	8.666764900191684	12.50352857451301	13.64931849471916	10.390152464250962
123	11.136483688660174	12.504587017143866	12.392466676228608	7.590953090638604	6.375509527328747
124	3.0785982205855	10.303231892785202	18.037093877023157	7.133866490596001	11.447209519010137
125	16.361716283441577	14.471695419274832	8.320408542940154	10.58182031221264	0.2643594421308
126	9.297221638101007	10.373067020345712	10.54113276658591	10.98442620639843	8.804152368568936
127	14.938198930030934	5.498315749356487	11.249853058843875	8.33493112424533	9.978701137523377
128	4.71696767272439	8.623696820958564	18.171052953220606	0.008762735841292075	18.479519817255152
129	6.412309235371194	16.459286015352873	13.804332968180598	5.963707636640839	7.360364144454502
130	1.3074060573292443	13.05590159876233	5.0628627471402465	5.064911007339617	25.50891858942856
131	23.006735740523496	3.9911665609296914	12.89992492322363	9.404485455473258	0.6976873198499258
132	4.256777628822032	17.244246496370103	0.023940530013989877	9.87808164855814	18.596953696235733
133	14.331345207590697	6.895206758029771	9.191831557130087	12.172241880590343	7.4093745966591005
134	14.892279145363837	15.282368686095728	9.709100092129244	7.6723727728718645	2.443879303539322
135	9.839669463548585	15.598628752060693	10.521238726665928	8.828407536617302	5.212055521107496
136	16.338265073188243	0.23165556446150667	9.192272114734463	21.12763161719794	3.1101756304178503
137	4.456401005286285	10.714969409893088	18.023007570042914	5.580466065396595	11.225155949381117
138	13.078356329731912	6.107605428386655	12.853560484483719	6.224171212759826	11.736306544637879
139	14.744331653161122	1.231291305689969	5.9656346891484375	20.191478311037145	7.867264040963328
140	17.924908656263472	3.7621693801191154	18.06975427797351	8.075322617456045	2.1678450681878534
141	16.277442575876446	8.125577312580935	1.83393634234156	19.519117612724056	4.2439261564770145
142	11.117840499062726	12.620059299230205	13.572786291048951	3.4782607429664187	9.211053167691697
143	7.940291981291916	12.291309654436922	0.2929938767056426	15.934111726853054	13.541292760712468
144	3.992044156723579	14.131179585805913	6.609677868314942	14.917400966650408	10.349697422505162
