id	Fu	Ag	Ex	Re	Vi
0	1.119975129956462	0.5543685306221685	2.8547027593408187	3.3104096449925366	2.1605439350880142
1	2.226047270838468	2.4923276101342475	1.0191581455533796	1.160584247796582	3.101882725677323
2	3.420257639031382	1.2448563708793647	0.703585974444301	1.7235178154859156	2.907782200159037
3	1.2244978322492202	0.8991118577897885	0.6136152287585621	2.334849107636749	4.92792597356568
4	1.4559337757471478	2.2334334917949015	2.3306076385655476	1.9205718041116129	2.0594532897807913
5	0.2483955806775666	2.8013764241507935	2.689143967633564	2.5296467769301785	1.7314372506078977
6	0.5962990662743741	1.9361260147650055	3.5641760809693928	2.3926584090477276	1.5107404289435005
7	1.3533545436742296	1.6509097671496153	2.7991053079600094	2.544849856709347	1.6517805245067982
8	1.4114768257142163	1.9405448877084512	1.4713455899784054	1.9820081056188583	3.1946245909800677
9	2.559276124033958	2.5126358242095628	0.6348494724906697	0.42448855987609885	3.86875001938971
10	4.220025315519635	0.915052080441457	0.013495717013405642	1.7327343789465326	3.11869250807897
11	4.845192291124089	3.5095410359934656	1.1917364886888346	0.07262008259692239	0.38091010159668637
12	1.2038520078892372	1.0695392710646519	1.728773835722866	2.4081371729511893	3.5896977123720553
13	0.236699115019007	2.2291990878270096	2.5230176885882196	1.7996471302547516	3.211436978311012
14	1.2800144489259324	2.5607352956069036	2.194391207148968	2.016756872918975	1.9481021753992207
15	0.7145871734688548	3.643462977604638	2.975794765053507	1.079758241088452	1.5863968427845485
16	4.6931581192869745	1.6429675450445613	0.8170992790227237	1.4332658130416362	1.4135092436041015
17	3.796287034043938	3.350577971035174	0.4557153262029968	1.8179929084776911	0.5794267602401998
18	1.8944619365943902	1.527368167670309	2.6905540111565083	2.571015239872846	1.3166006447059466
19	0.39937171719572684	2.1947926617126043	2.8149886685719743	2.4618996759427536	2.12894727657694
20	2.2070150090158425	2.7530495304217233	1.4202967229502066	2.4160590537476856	1.2035796838645425
21	3.189034276186541	0.5446674019098727	0.4578675715823768	3.8323546949053404	1.9760760554158687
22	1.8161471924858619	1.0210426466483775	2.014526826318013	0.5717094988044517	4.576573835743297
23	1.1453080544488579	5.390098525832249	2.845824389112958	0.3262957987264657	0.29247323187946994
24	1.1330762096044693	1.2876211783715308	3.5452913252082996	3.5795815604566172	0.45442972635908124
25	3.075488758483802	4.385434523485079	1.245501888941881	1.1459603380414434	0.1476144910477934
26	0.7455379888584074	2.8622613907752616	1.0529909325707238	2.510462673978612	2.828747013816996
27	2.403772281684431	2.143298737149867	0.41990478426327643	2.926449063036799	2.106575133865627
28	1.2909767157789087	0.2821427562637052	3.3381666946029473	3.536534830404492	1.5521790029499465
29	2.5676277005279173	4.786154889935182	1.7452296732056158	0.517340411198406	0.38364732513287897
30	0.8555259352237281	0.6877401516749196	3.584756201450214	1.3963459108298806	3.4756318008212577
31	2.483824621902175	4.757480141674072	0.7980157274741699	1.1419855582990168	0.8186939506505654
32	1.2396564273733826	0.7182596389378525	3.999442734130289	0.5595009306702631	3.4831402688882127
33	1.2715966569085302	1.0412627794220957	1.5390599786933505	3.6063084688505653	2.5417721161254594
34	1.020181745995309	1.1961858075309209	3.6333888207727814	3.092761697028101	1.0574819286728876
35	3.1123911255919894	1.6266304441557107	1.962531010720934	0.14889369068785827	3.149553728843507
36	2.7105051480510562	0.08958343010540314	2.910530593330148	1.77836576167271	2.5110150668406828
37	2.5646435096164266	1.7838206879399323	1.7365478582545417	2.997487640781149	0.9175003034079504
38	2.9340694514692087	0.3261456537785087	1.5087526416122277	1.3187205418503873	3.9123117112896675
39	1.4225844568997026	2.016069355315501	2.1575345005102515	2.0014719051154564	2.402339782159088
40	3.20501888463214	0.9505342144902219	1.9215524215270168	2.257562108301092	1.6653323710495296
41	1.9618466847593132	2.6663465930961734	1.3112246672551378	0.9726951093143177	3.0878869455750584
42	1.8063610423135872	2.000652550765767	2.446318273710039	0.1375822184847412	3.6090859147258656
43	0.6347240718270305	0.23880215700462282	2.7896318798589985	3.19857161252378	3.1382702787855683
44	0.7837362251718831	1.3457681595659947	1.1015644041334722	4.473825284812426	2.2951059263162232
45	1.3262809784640857	2.3346270528641564	1.9447842173060768	3.264585455511769	1.129722295853914
46	0.31258857849584504	2.3683303136656413	1.2268550245178884	2.4653818001662504	3.626844283154376
47	0.40269689141972276	3.4303936096340903	1.8503439903659258	3.291531474593822	1.0250340339864392
48	0.14146776030135694	0.4779992405063817	1.581557993448417	3.3660244300075624	4.432950575736283
