id	Fu	Ag	Ex	Re	Vi
0	2.1328390813093425	3.2349881900591586	2.3465733472296177	1.9719758657948179	0.3136235156070635
1	0.46812063079204713	1.8909272082835473	5.1358651864387195	1.1431469671358139	1.3619400073498718
2	1.590892496503696	1.0494550630990584	2.7541263389330126	3.3859298899919064	1.2195962114723262
3	3.3949385597325294	0.17914194982971385	0.4454041544538197	2.5223221787235888	3.4581931572603484
4	3.570501363010845	1.263614566263064	1.5279594609906795	1.4265529595828716	2.211371650152541
5	2.7341353519334897	2.0143213424963093	1.0606816191671937	1.3236993110700639	2.867162375332942
6	1.9465872384460567	2.5547503008547228	1.966312303818062	2.49657578118086	1.0357743757002993
7	2.971335977878873	0.4930357650081313	0.2728223992016127	3.6630391714168486	2.599766686494533
8	0.6620361862986184	1.6892999172385246	2.675605017522908	2.5296135352448044	2.4434453436951444
9	3.079911231578965	0.4431914768180632	4.3269813178370224	1.9744513631856104	0.17546461058033788
10	1.52614759722009	1.7238324986815912	2.699119132152855	1.4640688172560434	2.586831954689419
11	2.2096526913541568	0.6078485686515258	5.599785504761277	0.43179446928634513	1.1509187659466953
12	0.45541173880991476	2.094481732872805	0.8160428324479191	2.8099133667145892	3.824150329154771
13	2.2919847135833287	0.5131012539250893	2.7475707225146686	1.6388090808595412	2.8085342291173725
14	3.1499094979308504	3.80953116552615	0.5859291434907842	0.602594410376322	1.852035782675893
15	1.3704667117240914	2.8063042103319846	1.4789421620508958	1.4735999736335021	2.870686942259527
16	2.0295955769844203	1.5082452784474178	3.6889313181947436	0.52076812193762	2.2524597044357972
17	0.8729715065794598	2.9208008719394964	2.5375455269333114	0.5120283540330189	3.156653740514713
18	3.247773617150093	2.1008436567158313	0.09047708886264799	2.108826934196891	2.452078703074537
19	2.4006278887114387	1.9759491526540383	2.0538418893105583	2.667281257279656	0.9022998120443071
20	0.26553120184974693	3.025703526466322	1.7793433488014259	1.664033028275759	3.2653888946067458
21	1.5909000883943898	0.3870381858305842	3.3526696623792502	1.595854659454343	3.0735374039414345
22	1.9786131879593742	1.996889084756549	3.569004751814095	0.7150552504355981	1.7404377250343845
23	3.7719218787976545	0.26858439828046893	2.6020308111205432	1.3214407276240523	2.0360221841772814
24	1.1450520693445183	1.4512989018081444	1.6611068388475934	2.9561819269213427	2.7863602630784006
25	1.463532371059766	2.235306274479097	3.766363248325529	1.3255337313972197	1.209264374738389
26	1.5876382537011386	1.2601034537031448	1.4507411918932653	3.086453070389855	2.615064030312597
27	2.803469215120298	0.5843175943176362	1.5107364908660874	2.487947487735626	2.6135292119603535
28	1.276930245833826	3.63962813834575	3.1109132257736056	0.021652276790292562	1.9508761132565269
29	3.0046728482147955	1.8768769988516414	2.3350418939408026	0.6611110467793505	2.1222972122134096
30	1.912567456187632	1.544351347407973	2.7693099155078063	1.6973749731976135	2.076396307698975
31	0.4095462805535822	1.3013726908728147	1.8006984385834732	5.426853422155003	1.0615291678351264
32	1.8776368552066631	2.3154084324956	2.597242366605454	1.9681626161218824	1.2415497295704017
33	2.379682142206201	2.089991125545234	2.2337256265632592	1.1346668941785987	2.161934211506707
34	0.8470624016441702	3.6576847493705045	2.7945669528722332	2.2526775072579603	0.4480083888551315
35	2.235704690989532	3.093134508209568	2.0492462469835635	2.2656921003930384	0.35622245342429765
36	1.9490281860427678	0.7099527439729968	1.9316838769032567	3.054807273412236	2.3545279196687434
37	3.500227731806353	0.0653901816627378	2.8859126358378315	0.2526492324777038	3.295820218215374
38	2.1164283947773357	1.2573819481032387	2.56853061636044	1.2913442905287842	2.7663147502302
39	1.7698145511106984	0.7752064842972884	1.9514434631680428	1.9235264933212481	3.5800090081027216
40	4.0719218967972575	1.2972957507629617	1.4415603978460816	2.5822787215939647	0.6069432329997341
41	0.20177926260040444	4.378798279133219	0.35087198071529374	2.614505104422625	2.454045373128456
42	2.4748341274964774	0.6912585544707038	3.767269028175851	0.46551149729070085	2.6011267925662658
43	1.399771202408801	1.3928512395383064	2.521522566051578	0.803982910290762	3.881872081710553
44	2.401095069706762	2.2048185296245437	2.556324939118322	2.454254214253242	0.38350724729712976
45	2.4108735154125847	1.7178697322875385	1.5752662553406456	1.7608285635597176	2.535161933399514
46	0.5448249686898847	1.375715721494325	2.7404541223125483	3.552547443912489	1.7864577435907518
47	0.910705162476666	0.5647185430384617	2.9572681219976116	2.553442630964108	3.0138655415231512
48	0.7873259533116271	3.780818847730806	0.058538963088871764	3.4637114178919286	1.9096048179767666
49	2.802218587630173	4.402716208197498	1.2302689775168079	0.10730302834324003	1.4574931983122803
50	0.04665546379530139	0.9254583345598232	2.990047836366516	3.1689948259812573	2.868843539297103
51	2.741239122430886	0.616101621014452	2.8105444174022436	2.2272543626713874	1.604860476481031
52	1.8467825569319725	0.962463471505269	3.429628086916703	1.9103316715282597	1.8507942131177946
53	0.8268470851868576	2.5558602071537404	0.7332603330192398	2.6297983289756357	3.2542340456645253
54	2.581842502855187	2.1367761844899724	0.6809939930839801	2.2037456775635396	2.3966416420073218
